Date,Close
2022-06-29,58000.0
2022-06-30,57000.0
2022-07-01,56200.0
2022-07-04,57100.0
2022-07-05,57200.0
2022-07-06,56400.0
2022-07-07,58200.0
2022-07-08,58700.0
2022-07-11,58800.0
2022-07-12,58100.0
2022-07-13,58000.0
2022-07-14,57500.0
2022-07-15,60000.0
2022-07-18,61900.0
2022-07-19,60900.0
2022-07-20,60500.0
2022-07-21,61800.0
2022-07-22,61300.0
2022-07-25,61100.0
2022-07-26,61700.0
2022-07-27,61800.0
2022-07-28,61900.0
2022-07-29,61400.0
2022-08-01,61300.0
2022-08-02,61700.0
2022-08-03,61300.0
2022-08-04,61500.0
2022-08-05,61500.0
2022-08-08,60800.0
2022-08-09,60000.0
2022-08-10,59100.0
2022-08-11,59900.0
2022-08-12,60200.0
2022-08-16,61000.0
2022-08-17,60400.0
2022-08-18,61500.0
2022-08-19,60900.0
2022-08-22,60000.0
2022-08-23,59100.0
2022-08-24,59000.0
2022-08-25,59700.0
2022-08-26,60000.0
2022-08-29,58600.0
2022-08-30,58800.0
2022-08-31,59700.0
2022-09-01,58400.0
2022-09-02,57500.0
2022-09-05,57100.0
2022-09-06,57100.0
2022-09-07,56000.0
2022-09-08,55600.0
2022-09-13,58100.0
2022-09-14,56800.0
2022-09-15,56000.0
2022-09-16,56200.0
2022-09-19,56400.0
2022-09-20,55800.0
2022-09-21,55300.0
2022-09-22,54400.0
2022-09-23,54500.0
2022-09-26,53900.0
2022-09-27,54200.0
2022-09-28,52900.0
2022-09-29,52600.0
2022-09-30,53100.0
2022-10-04,55200.0
2022-10-05,56000.0
2022-10-06,56300.0
2022-10-07,56200.0
2022-10-11,55400.0
2022-10-12,55800.0
2022-10-13,55200.0
2022-10-14,56300.0
2022-10-17,56600.0
2022-10-18,56500.0
2022-10-19,55800.0
2022-10-20,55500.0
2022-10-21,55900.0
2022-10-24,57500.0
2022-10-25,57700.0
2022-10-26,59400.0
2022-10-27,59500.0
2022-10-28,57300.0
2022-10-31,59400.0
2022-11-01,60000.0
2022-11-02,59600.0
2022-11-03,59200.0
2022-11-04,59400.0
2022-11-07,60200.0
2022-11-08,61800.0
2022-11-09,62000.0
2022-11-10,60400.0
2022-11-11,62900.0
2022-11-14,61900.0
2022-11-15,62400.0
2022-11-16,62700.0
2022-11-17,61400.0
2022-11-18,61800.0
2022-11-21,61400.0
2022-11-22,60600.0
2022-11-23,61000.0
2022-11-24,61400.0
2022-11-25,61000.0
2022-11-28,60100.0
2022-11-29,60600.0
2022-11-30,62200.0
2022-12-01,62600.0
2022-12-02,60400.0
2022-12-05,60300.0
2022-12-06,59200.0
2022-12-07,58900.0
2022-12-08,59200.0
2022-12-09,60400.0
2022-12-12,59500.0
2022-12-13,59700.0
2022-12-14,60500.0
2022-12-15,59300.0
2022-12-16,59500.0
2022-12-19,59500.0
2022-12-20,58600.0
2022-12-21,58000.0
2022-12-22,59100.0
2022-12-23,58100.0
2022-12-26,57900.0
2022-12-27,58100.0
2022-12-28,56600.0
2022-12-29,55300.0
